"","left_95","right_95"
"PSY_ABS",0.729361725548229,0.752215059239518
"PSY_REL",-0.0973720973062789,-0.0810417002253351
"ERR_ABS",0.0965103762342121,0.102899685413814
"ERR_REL",-0.409180772348862,-0.375620727392186
"GSC_ABS",0.0239684708242124,0.0255597871716341
"GSC_REL",-0.409469318551208,-0.375865780622456
