"","left_95","right_95"
"PSY_ABS",0.73093302888031,0.751241331724518
"PSY_REL",-0.086759246197348,-0.0774213261868544
"ERR_ABS",0.353356596712715,0.364216490129929
"ERR_REL",-0.182817988841777,-0.167144188824509
"GSC_ABS",0.0879978141601044,0.0907111131511688
"GSC_REL",-0.183026379671028,-0.167331369786173
