"","left_95","right_95"
"PSY_ABS",0.743391645095518,0.756255463676907
"PSY_REL",NA,NA
"ERR_ABS",0.510943502152075,0.520182869621396
"ERR_REL",NA,NA
"GSC_ABS",0.123986647450407,0.12629873088487
"GSC_REL",NA,NA
