"","left_95","right_95"
"PSY_ABS",0.749835444544129,0.765831081188785
"PSY_REL",-0.0679352023467463,-0.0606140216728287
"ERR_ABS",0.126311824485804,0.131200387840565
"ERR_REL",-0.215424954990672,-0.192863959731331
"GSC_ABS",0.031371013193438,0.0325889819609915
"GSC_REL",-0.21571476160818,-0.193128641530354
