"","left_95","right_95"
"PSY_ABS",0.705246127151141,0.722208340150762
"PSY_REL",-0.0527965187686544,-0.0468219236301033
"ERR_ABS",0.465161439497902,0.478074706518015
"ERR_REL",-0.0922954432590487,-0.0816522307867065
"GSC_ABS",0.112481595979635,0.115718081224442
"GSC_REL",-0.0957229819607993,-0.0846761186555025
