"","left_95","right_95"
"PSY_ABS",0.585207048891184,0.592922431917113
"PSY_REL",-0.153464472862322,-0.145928080477493
"ERR_ABS",0.312469853159826,0.325421443602378
"ERR_REL",-0.262933875781482,-0.252229042636532
"GSC_ABS",0.0773573377529868,0.0805623267727046
"GSC_REL",-0.26380076117054,-0.253066415586745
