"","left_95","right_95"
"PSY_ABS",0.550402562578323,0.580672399105285
"PSY_REL",-0.271092957716594,-0.243959692888369
"ERR_ABS",0.284177449404543,0.304547995197702
"ERR_REL",-0.45284209671747,-0.425000144034891
"GSC_ABS",0.066956890623412,0.072064105488714
"GSC_REL",-0.469853729037922,-0.44085498040012
