"","left_95","right_95"
"PSY_ABS",0.672586629799425,0.701107827026578
"PSY_REL",-0.163651668679312,-0.142767103713285
"ERR_ABS",0.249719721789315,0.265009307932252
"ERR_REL",-0.425604508137176,-0.39764074220602
"GSC_ABS",0.0621797260767469,0.0659964531458612
"GSC_REL",-0.425854944790883,-0.397852005542497
