"","left_95","right_95"
"PSY_ABS",0.55945541379166,0.58876653260214
"PSY_REL",-0.257147808642757,-0.232296513973539
"ERR_ABS",0.29719425348281,0.317865971523173
"ERR_REL",-0.426049339971541,-0.398284029342
"GSC_ABS",0.070235721362271,0.0754188664889709
"GSC_REL",-0.442017055681381,-0.413120964375607
