"","left_95","right_95"
"PSY_ABS",0.616363280411238,0.626889151494468
"PSY_REL",-0.104779101736167,-0.0959946620890878
"ERR_ABS",0.336350384859444,0.352010813781352
"ERR_REL",-0.19702167932953,-0.183501672661441
"GSC_ABS",0.0833133753238492,0.0871953124899195
"GSC_REL",-0.197577826391776,-0.18400973166283
