"","left_95","right_95"
"PSY_ABS",0.802334106451252,0.813640960889798
"PSY_REL",NA,NA
"ERR_ABS",0.161151846958007,0.163350083039555
"ERR_REL",NA,NA
"GSC_ABS",0.0400374856534266,0.0405861922134631
"GSC_REL",NA,NA
