"","lr_stat","p_value"
"123",14.8860496611401,0.0374881400635833
"124",33.2710640871097,2.35685869495414e-05
"125",21.5572484141163,0.00302726309098104
"126",29.1109123363436,0.000138101327070393
"127",5.32646007984401,0.620189985598731
"128",33.2710646667425,2.35685810825062e-05
"129",25.8606296629926,0.000533376227447063
"130",33.2701486663871,2.3577854628051e-05
"131",33.2710640871097,2.35685869495414e-05
"132",33.2710635665056,2.35685922190899e-05
"133",17.2877670027243,0.0156319289454051
"134",19.4511671324012,0.00688551851287404
"135",33.2710640871097,2.35685869495414e-05
"136",29.1110718717985,0.000138092070567925
"137",23.9757909525713,0.00115056808735944
"138",29.1115134508629,0.00013806645263252
"139",16.4845957829416,0.0210395978048623
"140",29.1109136736261,0.000138101249476577
"141",33.2702107410323,2.35772260731872e-05
"142",33.2700279594167,2.35790769290235e-05
"143",26.4019944632366,0.000426786156415904
"144",21.6460315130555,0.00292287530304748
"145",20.3356366822803,0.00488856077238985
"146",23.3804067062189,0.00146304514584395
"147",33.2710644254614,2.35685835247497e-05
"148",6.75570319409552,0.454751567876927
"149",33.2710640871097,2.35685869495414e-05
"150",33.2710631400327,2.35685965358443e-05
"151",33.2710640822485,2.35685869987462e-05
"152",9.54645706213925,0.215764591930519
"153",27.3167213237181,0.000292241850842342
"154",24.315031781192,0.0010027858182747
"155",33.2710646509895,2.3568581241958e-05
"156",33.2710640871097,2.35685869495414e-05
"157",33.271064486139,2.35685829105727e-05
"158",33.2710640555503,2.35685872689851e-05
"159",27.9964761600683,0.000220215992108001
"160",33.2710646460125,2.35685812923351e-05
"161",33.2710640871097,2.35685869495414e-05
"162",16.174045133345,0.023572965725793
"163",33.2710645095869,2.35685826732326e-05
"164",23.3580375820536,0.00147627386128786
"165",11.2981530625944,0.126132137073157
"166",27.7251271618988,0.000246588703951654
"167",25.362467685349,0.000654299970157973
"168",23.6987588070888,0.00128687023380924
"169",33.2710645303125,2.35685824634485e-05
"170",10.3195523576595,0.171176314457671
"171",19.9409497139621,0.00569865249233379
"172",33.2710641191756,2.35685866249709e-05
"173",33.2710646011243,2.3568581746693e-05
"174",14.8489260859865,0.0379854545105678
"175",9.90589679289431,0.193969234732188
"176",33.2710646509895,2.3568581241958e-05
"177",30.498087388879,7.69222186897617e-05
"178",33.2710631400327,2.35685965358443e-05
"179",30.4977111801819,7.69344757908742e-05
"180",25.362507587416,0.000654289282080168
"181",24.9521888548224,0.000773751444495194
"182",14.406263261126,0.0444097394629571
"183",33.2710631400327,2.35685965358443e-05
"184",26.3383866408727,0.00043813391636066
"185",33.2710643349579,2.35685844408251e-05
"186",25.3624389878082,0.000654307657122486
"187",15.5622561221688,0.0294308087254862
"188",29.1119174726721,0.000138043017661601
"189",25.9981869732236,0.000504044406904549
"190",6.01268026869019,0.538269520832436
"191",14.6252329932597,0.0411149345002588
"192",30.4980834597965,7.69223466916259e-05
"193",25.3186085744988,0.000666152082116449
"194",28.3294933209349,0.00019162029573725
"195",15.0049498106677,0.0359360077677238
"196",30.4980834597965,7.69223466916259e-05
"197",33.271064596874,2.35685817897144e-05
"198",33.2710635074288,2.3568592817064e-05
"199",28.3282942273131,0.000191716391629051
"200",33.2710631400327,2.35685965358443e-05
"201",26.7566782623096,0.000368608270216602
"202",20.7430450680309,0.0041696653470607
"203",17.9117125703024,0.0123747511776109
"204",16.8992236075014,0.0180576931614135
"205",21.8397992608263,0.00270706221970383
"206",33.2710644751134,2.35685830221732e-05
"207",33.2710636088763,2.35685917902142e-05
"208",18.761503442706,0.0089682093374759
"209",33.2710635665056,2.35685922190899e-05
"210",23.4554365526566,0.00141951381417311
"211",25.3616919881492,0.000654507780680405
"212",17.1791021820025,0.0162770923427049
"213",33.2710644946738,2.35685828241827e-05
"214",33.2710644946738,2.35685828241827e-05
"215",33.271064596874,2.35685817897144e-05
"216",27.7252724972312,0.00024657377854819
"217",33.2710635665056,2.35685922190899e-05
"218",12.4771958326551,0.0859182880871995
"219",10.312571936337,0.171541388473253
"220",33.2710644664353,2.35685831100132e-05
"221",33.2710644969354,2.35685828012909e-05
"222",23.3808419826372,0.00146278888270652
"223",13.7445237569532,0.0559163487331871
"224",25.2324649174473,0.00069004675491135
"225",26.1533171805609,0.000472862750203989
"226",14.2428150475468,0.0470273907808116
"227",28.1334620704785,0.000207977391104662
"228",12.5843133655212,0.0829079235858511
"229",26.5500508601392,0.000401478822088459
"230",33.267062730035,2.3609123078785e-05
"231",27.7253987367462,0.0002465608149363
"232",21.061393815243,0.00368033909835801
"233",33.2710635665056,2.35685922190899e-05
"234",6.57561789664103,0.474360384621705
"235",33.2710646183273,2.35685815725641e-05
"236",20.1899160076001,0.00517375027909834
"237",33.2710635665056,2.35685922190899e-05
"238",33.2710644969354,2.35685828012909e-05
"239",30.4980834597965,7.69223466916259e-05
"240",23.6294472268687,0.00132336815901061
"241",19.2991330512398,0.0073001543518164
"242",27.9964761600683,0.000220215992108001
"243",23.870854702242,0.00120045020147033
"244",30.4981824564335,7.69191216378858e-05
"245",33.271063607072,2.3568591808477e-05
"246",27.5841494096881,0.000261493296291395
"247",30.4980834598774,7.69223466889889e-05
"248",11.9151045220432,0.103385494575107
"249",30.4979511307507,7.69266578372542e-05
"250",33.2710635665056,2.35685922190899e-05
"251",20.2727064413638,0.00500980366701101
"252",33.2710646509895,2.3568581241958e-05
"253",30.4978511794543,7.69299143068615e-05
"254",8.66484055382842,0.277622933166287
"255",16.9735839987967,0.0175673143824033
"256",29.1116447885427,0.000138058834062375
"257",13.3150732543216,0.0647937891368025
"258",18.7284165479301,0.00908204341406982
"259",26.6791182682241,0.000380624328084319
"260",11.7340238857464,0.109651936018476
"261",30.4980834597965,7.69223466916259e-05
"262",33.271064596874,2.35685817897144e-05
"263",18.4870105094075,0.00995565659259071
"264",22.4979343127056,0.00208373089001919
"265",26.549895949244,0.000401504514657036
"266",33.2710644969354,2.35685828012909e-05
"267",8.8784167277124,0.261503544426134
"268",30.4978511794543,7.69299143068615e-05
"269",8.32705439354814,0.304639770056769
"270",33.2696207182087,2.35832011908824e-05
"271",33.2710644883779,2.35685828879097e-05
"272",15.3559005670258,0.03169846835801
"273",17.0584377445441,0.0170232259208828
"274",26.4126525765004,0.000424913177061494
"275",17.514327432923,0.0143643874183727
"276",33.2710645456552,2.356858230815e-05
"277",33.2710644969354,2.35685828012909e-05
"278",25.9992376875519,0.000503826568518612
"279",14.2688297870164,0.0466013927278063
"280",23.5173073311888,0.00138457133048118
"281",23.5634851571748,0.001359040765466
"282",16.5789058072707,0.0203228476072337
"283",28.1351607511064,0.000207829911088647
"284",8.89271629170387,0.260450666028575
"285",9.54091602709542,0.216115598249726
"286",23.2112876704376,0.001566002186398
"287",14.4214185451158,0.0441740138327599
"288",33.2710635665056,2.35685922190899e-05
"289",29.1115270736814,0.000138065662387646
"290",13.7464232300659,0.0558796999482951
"291",9.44638327105876,0.222175545891146
"292",26.4125863890882,0.000424924783405737
"293",33.2710644969354,2.35685828012909e-05
"294",24.3161012181034,0.00100235068050411
"295",15.7652118424224,0.0273501516920389
"296",11.6385307047432,0.113090279401406
"297",33.2710643348218,2.35685844422024e-05
"298",25.3622659221441,0.000654354016617248
"299",33.2710635665056,2.35685922190899e-05
"300",19.6539400103654,0.00636772990693286
"301",30.4978467858481,7.69300574561499e-05
"302",6.95345706117309,0.433741954257759
"303",27.7249985831148,0.000246601909260484
"304",26.3550805870715,0.000435127320436232
"305",22.9193766459257,0.00176059399153167
"306",25.6362647263702,0.00058485065941652
"307",13.8085448907558,0.054693247949661
"308",33.2710640822485,2.35685869987462e-05
"309",24.3155204008833,0.00100258698334996
"310",28.1341356376305,0.000207918899457119
"311",33.2710644969354,2.35685828012909e-05
"312",33.2710646231587,2.35685815236608e-05
"313",13.7785371144883,0.055263430753438
"314",33.2710646647769,2.35685811024023e-05
"315",29.4516034151581,0.000119665423917187
"316",26.549895949244,0.000401504514657036
"317",29.1111075470158,0.000138090000718374
"318",8.36261385166961,0.301707117567877
"319",7.9787922304822,0.334467703009355
"320",17.2118993944899,0.0160797412472213
"321",30.4981435291823,7.6920389770873e-05
"322",7.07796463028765,0.42080765066503
"323",33.2710640871097,2.35685869495414e-05
"324",29.1117482152846,0.000138052834827523
"325",33.2710646647769,2.35685811024023e-05
"326",33.2710644738702,2.35685830347566e-05
