"","left_95","right_95"
"PSY_ABS",0.581389832528507,0.589995513541913
"PSY_REL",-0.16303880350658,-0.150025044778201
"ERR_ABS",0.321172003068618,0.332987886175409
"ERR_REL",-0.249056684923687,-0.230216715151792
"GSC_ABS",0.0795074779487875,0.0824323772144031
"GSC_REL",-0.250048904041022,-0.231133121388046
