"","left_95","right_95"
"PSY_ABS",0.698113627363428,0.724379075532111
"PSY_REL",-0.127979101074464,-0.111023315239732
"ERR_ABS",0.268372430621955,0.282184751755177
"ERR_REL",-0.37807892340114,-0.353044488107377
"GSC_ABS",0.066832240980819,0.0702807595957611
"GSC_REL",-0.378260356034484,-0.353194114027584
