"","left_95","right_95"
"GINI_ABS",0.610505549429539,0.625215628474667
"GINI_REL",-0.137661157793446,-0.128182583545057
"THEIL_ABS",0.711661146067745,0.759427696697537
"THEIL_REL",-0.30461425194555,-0.287096341580347
"MLD_ABS",1.06165546042185,1.12326451960557
"MLD_REL",-0.3149115081425,-0.297836168066967
