"","left_95","right_95"
"GINI_ABS",0.644646958816205,0.655692923493529
"GINI_REL",-0.0970010835149446,-0.0914773285498154
"THEIL_ABS",0.796941913158775,0.83665500870574
"THEIL_REL",-0.23278168394481,-0.221735591607824
"MLD_ABS",1.21806369082079,1.2711689932607
"MLD_REL",-0.232024864715182,-0.221237406555133
