"","left_95","right_95"
"GINI_ABS",0.463945625901827,0.47385881246358
"GINI_REL",-0.0560753660973723,-0.0523016739977687
"THEIL_ABS",0.368093470161467,0.385889800231139
"THEIL_REL",-0.110011891201748,-0.103146868860906
"MLD_ABS",0.563183778288375,0.59600460538094
"MLD_REL",-0.117494028007605,-0.111683353837114
