"","left_95","right_95"
"GINI_ABS",0.358088150854047,0.373425176636553
"GINI_REL",-0.269592506585771,-0.251392464402836
"THEIL_ABS",0.229950157822681,0.251375130932292
"THEIL_REL",-0.455751603359018,-0.429272908956493
"MLD_ABS",0.285118552482654,0.316346960417627
"MLD_REL",-0.562584292004124,-0.539422584659672
