"","left_95","right_95"
"GINI_ABS",0.541045323427809,0.550510017938963
"GINI_REL",-0.119554695944703,-0.111762128423963
"THEIL_ABS",0.526209672071646,0.545999791988449
"THEIL_REL",-0.206743425335661,-0.194482192833041
"MLD_ABS",0.565872183405336,0.599218289844342
"MLD_REL",-0.463528146186367,-0.44784424512189
