"","left_95","right_95"
"GINI_ABS",0.645590152067056,0.658973658105098
"GINI_REL",-0.0976278962130851,-0.0887837042404594
"THEIL_ABS",0.902642258786776,0.953493926548639
"THEIL_REL",-0.141893648682986,-0.12306858893584
"MLD_ABS",1.02825189446358,1.08483545707319
"MLD_REL",-0.360345160182413,-0.344529014350094
