"","left_95","right_95"
"GINI_ABS",0.493125604028097,0.496422534229596
"GINI_REL",NA,NA
"THEIL_ABS",0.413116166351538,0.419958918612975
"THEIL_REL",NA,NA
"MLD_ABS",0.514278537607651,0.523264134618029
"MLD_REL",NA,NA
