"","left_95","right_95"
"GINI_ABS",0.703970606337737,0.713052942941385
"GINI_REL",NA,NA
"THEIL_ABS",0.985860864193737,1.02520107152197
"THEIL_REL",NA,NA
"MLD_ABS",1.50709712768937,1.55464498789118
"MLD_REL",NA,NA
