"","Measure","Full_Model_Outcome","Full_Model_median","Full_Model_Lower","Full_Model_Upper","Reduced_Model_Outcome","Reduced_Model_median","Reduced_Model_Lower","Reduced_Model_Upper"
"1","GINI",0.581346602801597,0.584537623080298,0.385713037831817,0.761041726647331,0.52668051175273,0.578449420853275,0.384862604526238,0.747696607319225
"2","Theil",0.697352088548588,0.657304464224384,0.278427605025611,1.25649343482708,0.52826065855046,0.642690418301027,0.264460936631729,1.17305507617573
"3","MLD",0.903825488412358,0.830996562740888,0.344081197046882,1.77947034401834,0.639548515197245,0.79864755884726,0.306427735514438,1.59103466772643
