"","Measure","Full_Model_Outcome","Full_Model_median","Full_Model_Lower","Full_Model_Upper","Reduced_Model_Outcome","Reduced_Model_median","Reduced_Model_Lower","Reduced_Model_Upper"
"1","GINI",0.627943725801965,0.633793065803712,0.492728552363857,0.754792989699446,0.5546827643361,0.651327344268681,0.529977164981633,0.749647865234166
"2","Theil",0.728553497636889,0.717437008458147,0.410896357125422,1.11585021585559,0.521759920850155,0.765356529913889,0.475341985661046,1.09821295714288
"3","MLD",1.42451177359203,1.30410828131149,0.636595894346616,2.62964449090801,0.866691833952125,1.43426998289136,0.750723209395626,2.59401603092419
